-1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -5.38152124e-01 -1.00000000e+00 -2.70698388e+01 
-9.99001996e-01 -9.99001996e-01 -9.99001996e-01 -5.38107784e-01 -9.99001996e-01 -2.70238107e+01 
-9.98003992e-01 -9.98003992e-01 -9.98003992e-01 -5.38063210e-01 -9.98003992e-01 -2.69952947e+01 
-9.97005988e-01 -9.97005988e-01 -9.97005988e-01 -5.38018577e-01 -9.97005988e-01 -2.69783055e+01 
-9.96007984e-01 -9.96007984e-01 -9.96007984e-01 -5.37973828e-01 -9.96007984e-01 -2.69555039e+01 
-9.95009980e-01 -9.95009980e-01 -9.95009980e-01 -5.37928961e-01 -9.95009980e-01 -2.69326684e+01 
-9.94011976e-01 -9.94011976e-01 -9.94011976e-01 -5.37883976e-01 -9.94011976e-01 -2.69097996e+01 
-9.93013972e-01 -9.93013972e-01 -9.93013972e-01 -5.37838872e-01 -9.93013972e-01 -2.68868972e+01 
-9.92015968e-01 -9.92015968e-01 -9.92015968e-01 -5.37793649e-01 -9.92015968e-01 -2.68639612e+01 
-9.91017964e-01 -9.91017964e-01 -9.91017964e-01 -5.37748306e-01 -9.91017964e-01 -2.68409914e+01 
-9.90019960e-01 -9.90019960e-01 -9.90019960e-01 -5.37702843e-01 -9.90019960e-01 -2.68179877e+01 
-9.89021956e-01 -9.89021956e-01 -9.89021956e-01 -5.37657260e-01 -9.89021956e-01 -2.67949500e+01 
-9.88023952e-01 -9.88023952e-01 -9.88023952e-01 -5.37611555e-01 -9.88023952e-01 -2.67718783e+01 
-9.87025948e-01 -9.87025948e-01 -9.87025948e-01 -5.37565729e-01 -9.87025948e-01 -2.67487723e+01 
-9.86027944e-01 -9.86027944e-01 -9.86027944e-01 -5.37519780e-01 -9.86027944e-01 -2.67256321e+01 
-9.85029940e-01 -9.85029940e-01 -9.85029940e-01 -5.37473709e-01 -9.85029940e-01 -2.67024574e+01 
-9.84031936e-01 -9.84031936e-01 -9.84031936e-01 -5.37427515e-01 -9.84031936e-01 -2.66792482e+01 
