-9.12175649e-01 -9.12175649e-01 -9.12175649e-01  8.07787674e-01 -9.12175649e-01 -2.25839373e+01 
-9.11177645e-01 -9.11177645e-01 -9.11177645e-01  8.07713333e-01 -9.11177645e-01 -2.25319104e+01 
-9.10179641e-01 -9.10179641e-01 -9.10179641e-01  8.07638544e-01 -9.10179641e-01 -2.24797236e+01 
-9.09181637e-01 -9.09181637e-01 -9.09181637e-01  8.07563303e-01 -9.09181637e-01 -2.24273711e+01 
-9.08183633e-01 -9.08183633e-01 -9.08183633e-01  8.07487607e-01 -9.08183633e-01 -2.23748465e+01 
-9.07185629e-01 -9.07185629e-01 -9.07185629e-01  8.07411452e-01 -9.07185629e-01 -2.23221436e+01 
-9.06187625e-01 -9.06187625e-01 -9.06187625e-01  8.07334831e-01 -9.06187625e-01 -2.22692558e+01 
-9.05189621e-01 -9.05189621e-01 -9.05189621e-01  8.07257743e-01 -9.05189621e-01 -2.22161765e+01 
-9.04191617e-01 -9.04191617e-01 -9.04191617e-01  8.07180180e-01 -9.04191617e-01 -2.21628986e+01 
-9.03193613e-01 -9.03193613e-01 -9.03193613e-01  8.07102140e-01 -9.03193613e-01 -2.21094150e+01 
-9.02195609e-01 -9.02195609e-01 -9.02195609e-01  8.07023616e-01 -9.02195609e-01 -2.20557185e+01 
-9.01197605e-01 -9.01197605e-01 -9.01197605e-01  8.06944605e-01 -9.01197605e-01 -2.20018015e+01 
-9.00199601e-01 -9.00199601e-01 -9.00199601e-01  8.06865101e-01 -9.00199601e-01 -2.19476562e+01 
-8.99201597e-01 -8.99201597e-01 -8.99201597e-01  8.06785098e-01 -8.99201597e-01 -2.18932746e+01 
-8.98203593e-01 -8.98203593e-01 -8.98203593e-01  8.06704592e-01 -8.98203593e-01 -2.18386484e+01 
-8.97205589e-01 -8.97205589e-01 -8.97205589e-01  8.06623577e-01 -8.97205589e-01 -2.17837690e+01 
-8.96207585e-01 -8.96207585e-01 -8.96207585e-01  8.06542047e-01 -8.96207585e-01 -2.17286276e+01 
-8.95209581e-01 -8.95209581e-01 -8.95209581e-01  8.06459997e-01 -8.95209581e-01 -2.16732152e+01 
-8.94211577e-01 -8.94211577e-01 -8.94211577e-01  8.06377420e-01 -8.94211577e-01 -2.16175223e+01 
-8.93213573e-01 -8.93213573e-01 -8.93213573e-01  8.06294310e-01 -8.93213573e-01 -2.15615392e+01 
-8.92215569e-01 -8.92215569e-01 -8.92215569e-01  8.06210662e-01 -8.92215569e-01 -2.15052559e+01 
-8.91217565e-01 -8.91217565e-01 -8.91217565e-01  8.06126469e-01 -8.91217565e-01 -2.14486619e+01 
-8.90219561e-01 -8.90219561e-01 -8.90219561e-01  8.06041724e-01 -8.90219561e-01 -2.13917465e+01 
-8.89221557e-01 -8.89221557e-01 -8.89221557e-01  8.05956420e-01 -8.89221557e-01 -2.13344986e+01 
-8.88223553e-01 -8.88223553e-01 -8.88223553e-01  8.05870550e-01 -8.88223553e-01 -2.12769066e+01 
-8.87225549e-01 -8.87225549e-01 -8.87225549e-01  8.05784107e-01 -8.87225549e-01 -2.12189586e+01 
-8.86227545e-01 -8.86227545e-01 -8.86227545e-01  8.05697084e-01 -8.86227545e-01 -2.11606426e+01 
-8.85229541e-01 -8.85229541e-01 -8.85229541e-01  8.05609472e-01 -8.85229541e-01 -2.11019475e+01 
-8.84231537e-01 -8.84231537e-01 -8.84231537e-01  8.05521265e-01 -8.84231537e-01 -2.10428601e+01 
-8.83233533e-01 -8.83233533e-01 -8.83233533e-01  8.05432454e-01 -8.83233533e-01 -2.09833648e+01 
-8.82235529e-01 -8.82235529e-01 -8.82235529e-01  8.05343030e-01 -8.82235529e-01 -2.09234468e+01 
-8.81237525e-01 -8.81237525e-01 -8.81237525e-01  8.05252984e-01 -8.81237525e-01 -2.08630913e+01 
-8.80239521e-01 -8.80239521e-01 -8.80239521e-01  8.05162309e-01 -8.80239521e-01 -2.08022828e+01 
-8.79241517e-01 -8.79241517e-01 -8.79241517e-01  8.05070994e-01 -8.79241517e-01 -2.07410051e+01 
-8.78243513e-01 -8.78243513e-01 -8.78243513e-01  8.04979030e-01 -8.78243513e-01 -2.06792415e+01 
-8.77245509e-01 -8.77245509e-01 -8.77245509e-01  8.04886408e-01 -8.77245509e-01 -2.06169746e+01 
-8.76247505e-01 -8.76247505e-01 -8.76247505e-01  8.04793116e-01 -8.76247505e-01 -2.05541860e+01 
-8.75249501e-01 -8.75249501e-01 -8.75249501e-01  8.04699144e-01 -8.75249501e-01 -2.04908569e+01 
-8.74251497e-01 -8.74251497e-01 -8.74251497e-01  8.04604482e-01 -8.74251497e-01 -2.04269676e+01 
-8.73253493e-01 -8.73253493e-01 -8.73253493e-01  8.04509118e-01 -8.73253493e-01 -2.03624973e+01 
-8.72255489e-01 -8.72255489e-01 -8.72255489e-01  8.04413040e-01 -8.72255489e-01 -2.02974245e+01 
-8.71257485e-01 -8.71257485e-01 -8.71257485e-01  8.04316236e-01 -8.71257485e-01 -2.02317267e+01 
-8.70259481e-01 -8.70259481e-01 -8.70259481e-01  8.04218694e-01 -8.70259481e-01 -2.01653805e+01 
-8.69261477e-01 -8.69261477e-01 -8.69261477e-01  8.04120400e-01 -8.69261477e-01 -2.00983611e+01 
-8.68263473e-01 -8.68263473e-01 -8.68263473e-01  8.04021341e-01 -8.68263473e-01 -2.00306429e+01 
-8.67265469e-01 -8.67265469e-01 -8.67265469e-01  8.03921502e-01 -8.67265469e-01 -1.99621988e+01 
-8.66267465e-01 -8.66267465e-01 -8.66267465e-01  8.03820869e-01 -8.66267465e-01 -1.98930005e+01 
-8.65269461e-01 -8.65269461e-01 -8.65269461e-01  8.03719427e-01 -8.65269461e-01 -1.98230185e+01 
-8.64271457e-01 -8.64271457e-01 -8.64271457e-01  8.03617160e-01 -8.64271457e-01 -1.97522215e+01 
-8.63273453e-01 -8.63273453e-01 -8.63273453e-01  8.03514050e-01 -8.63273453e-01 -1.96805769e+01 
-8.62275449e-01 -8.62275449e-01 -8.62275449e-01  8.03410082e-01 -8.62275449e-01 -1.96080502e+01 
-8.61277445e-01 -8.61277445e-01 -8.61277445e-01  8.03305236e-01 -8.61277445e-01 -1.95346052e+01 
-8.60279441e-01 -8.60279441e-01 -8.60279441e-01  8.03199495e-01 -8.60279441e-01 -1.94602039e+01 
-8.59281437e-01 -8.59281437e-01 -8.59281437e-01  8.03092837e-01 -8.59281437e-01 -1.93848060e+01 
-8.58283433e-01 -8.58283433e-01 -8.58283433e-01  8.02985244e-01 -8.58283433e-01 -1.93083692e+01 
-8.57285429e-01 -8.57285429e-01 -8.57285429e-01  8.02876693e-01 -8.57285429e-01 -1.92308488e+01 
-8.56287425e-01 -8.56287425e-01 -8.56287425e-01  8.02767162e-01 -8.56287425e-01 -1.91521979e+01 
-8.55289421e-01 -8.55289421e-01 -8.55289421e-01  8.02656627e-01 -8.55289421e-01 -1.90723665e+01 
-8.54291417e-01 -8.54291417e-01 -8.54291417e-01  8.02545064e-01 -8.54291417e-01 -1.89913012e+01 
-8.53293413e-01 -8.53293413e-01 -8.53293413e-01  8.02432447e-01 -8.53293413e-01 -1.89089458e+01 
-8.52295409e-01 -8.52295409e-01 -8.52295409e-01  8.02318749e-01 -8.52295409e-01 -1.88252407e+01 
-8.51297405e-01 -8.51297405e-01 -8.51297405e-01  8.02203940e-01 -8.51297405e-01 -1.87401225e+01 
-8.50299401e-01 -8.50299401e-01 -8.50299401e-01  8.02087991e-01 -8.50299401e-01 -1.86535240e+01 
-8.49301397e-01 -8.49301397e-01 -8.49301397e-01  8.01970870e-01 -8.49301397e-01 -1.85653735e+01 
-8.48303393e-01 -8.48303393e-01 -8.48303393e-01  8.01852544e-01 -8.48303393e-01 -1.84755945e+01 
-8.47305389e-01 -8.47305389e-01 -8.47305389e-01  8.01732977e-01 -8.47305389e-01 -1.83841055e+01 
-8.46307385e-01 -8.46307385e-01 -8.46307385e-01  8.01612131e-01 -8.46307385e-01 -1.82908193e+01 
-8.45309381e-01 -8.45309381e-01 -8.45309381e-01  8.01489968e-01 -8.45309381e-01 -1.81956425e+01 
-8.44311377e-01 -8.44311377e-01 -8.44311377e-01  8.01366445e-01 -8.44311377e-01 -1.80984752e+01 
-8.43313373e-01 -8.43313373e-01 -8.43313373e-01  8.01241518e-01 -8.43313373e-01 -1.79992099e+01 
-8.42315369e-01 -8.42315369e-01 -8.42315369e-01  8.01115140e-01 -8.42315369e-01 -1.78977312e+01 
-8.41317365e-01 -8.41317365e-01 -8.41317365e-01  8.00987260e-01 -8.41317365e-01 -1.77939149e+01 
-8.40319361e-01 -8.40319361e-01 -8.40319361e-01  8.00857824e-01 -8.40319361e-01 -1.76876270e+01 
-8.39321357e-01 -8.39321357e-01 -8.39321357e-01  8.00726776e-01 -8.39321357e-01 -1.75787226e+01 
-8.38323353e-01 -8.38323353e-01 -8.38323353e-01  8.00594054e-01 -8.38323353e-01 -1.74670451e+01 
-8.37325349e-01 -8.37325349e-01 -8.37325349e-01  8.00459592e-01 -8.37325349e-01 -1.73524246e+01 
-8.36327345e-01 -8.36327345e-01 -8.36327345e-01  8.00323321e-01 -8.36327345e-01 -1.72346766e+01 
-8.35329341e-01 -8.35329341e-01 -8.35329341e-01  8.00185164e-01 -8.35329341e-01 -1.71136002e+01 
-8.34331337e-01 -8.34331337e-01 -8.34331337e-01  8.00045041e-01 -8.34331337e-01 -1.69889764e+01 
-8.33333333e-01 -8.33333333e-01 -8.33333333e-01  7.99902862e-01 -8.33333333e-01 -1.68605658e+01 
-8.32335329e-01 -8.32335329e-01 -8.32335329e-01  7.99758534e-01 -8.32335329e-01 -1.67281061e+01 
-8.31337325e-01 -8.31337325e-01 -8.31337325e-01  7.99611954e-01 -8.31337325e-01 -1.65913094e+01 
-8.30339321e-01 -8.30339321e-01 -8.30339321e-01  7.99463008e-01 -8.30339321e-01 -1.64498588e+01 
-8.29341317e-01 -8.29341317e-01 -8.29341317e-01  7.99311575e-01 -8.29341317e-01 -1.63034046e+01 
-8.28343313e-01 -8.28343313e-01 -8.28343313e-01  7.99157521e-01 -8.28343313e-01 -1.61515603e+01 
-8.27345309e-01 -8.27345309e-01 -8.27345309e-01  7.99000701e-01 -8.27345309e-01 -1.59938969e+01 
-8.26347305e-01 -8.26347305e-01 -8.26347305e-01  7.98840953e-01 -8.26347305e-01 -1.58299375e+01 
-8.25349301e-01 -8.25349301e-01 -8.25349301e-01  7.98678100e-01 -8.25349301e-01 -1.56591504e+01 
-8.24351297e-01 -8.24351297e-01 -8.24351297e-01  7.98511946e-01 -8.24351297e-01 -1.54809407e+01 
-8.23353293e-01 -8.23353293e-01 -8.23353293e-01  7.98342273e-01 -8.23353293e-01 -1.52946416e+01 
-8.22355289e-01 -8.22355289e-01 -8.22355289e-01  7.98168839e-01 -8.22355289e-01 -1.50995027e+01 
-8.21357285e-01 -8.21357285e-01 -8.21357285e-01  7.97991370e-01 -8.21357285e-01 -1.48946779e+01 
-8.20359281e-01 -8.20359281e-01 -8.20359281e-01  7.97809562e-01 -8.20359281e-01 -1.46792097e+01 
-8.19361277e-01 -8.19361277e-01 -8.19361277e-01  7.97623070e-01 -8.19361277e-01 -1.44520123e+01 
-8.18363273e-01 -8.18363273e-01 -8.18363273e-01  7.97431502e-01 -8.18363273e-01 -1.42118507e+01 
-8.17365269e-01 -8.17365269e-01 -8.17365269e-01  7.97234410e-01 -8.17365269e-01 -1.39573180e+01 
-8.16367265e-01 -8.16367265e-01 -8.16367265e-01  7.97031284e-01 -8.16367265e-01 -1.36868080e+01 
-8.15369261e-01 -8.15369261e-01 -8.15369261e-01  7.96821532e-01 -8.15369261e-01 -1.33984863e+01 
-8.14371257e-01 -8.14371257e-01 -8.14371257e-01  7.96604471e-01 -8.14371257e-01 -1.30902582e+01 
-8.13373253e-01 -8.13373253e-01 -8.13373253e-01  7.96379301e-01 -8.13373253e-01 -1.27597366e+01 
-8.12375250e-01 -8.12375250e-01 -8.12375250e-01  7.96145087e-01 -8.12375250e-01 -1.24042144e+01 
-8.11377246e-01 -8.11377246e-01 -8.11377246e-01  7.95900724e-01 -8.11377246e-01 -1.20206471e+01 
-8.10379242e-01 -8.10379242e-01 -8.10379242e-01  7.95644903e-01 -8.10379242e-01 -1.16056608e+01 
-8.09381238e-01 -8.09381238e-01 -8.09381238e-01  7.95376063e-01 -8.09381238e-01 -1.11556063e+01 
-8.08383234e-01 -8.08383234e-01 -8.08383234e-01  7.95092340e-01 -8.08383234e-01 -1.06666968e+01 
-8.07385230e-01 -8.07385230e-01 -8.07385230e-01  7.94791505e-01 -8.07385230e-01 -1.01352850e+01 
-8.06387226e-01 -8.06387226e-01 -8.06387226e-01  7.94470901e-01 -8.06387226e-01 -9.55835840e+00 
-8.05389222e-01 -8.05389222e-01 -8.05389222e-01  7.94127388e-01 -8.05389222e-01 -8.93434907e+00 
-8.04391218e-01 -8.04391218e-01 -8.04391218e-01  7.93757318e-01 -8.04391218e-01 -8.26433381e+00 
-8.03393214e-01 -8.03393214e-01 -8.03393214e-01  7.93356581e-01 -8.03393214e-01 -7.55359494e+00 
-8.02395210e-01 -8.02395210e-01 -8.02395210e-01  7.92920786e-01 -8.02395210e-01 -6.81324438e+00 
-8.01397206e-01 -8.01397206e-01 -8.01397206e-01  7.92445620e-01 -8.01397206e-01 -6.06118838e+00 
-8.00399202e-01 -8.00399202e-01 -8.00399202e-01  7.91927435e-01 -8.00399202e-01 -5.32136088e+00 
-7.99401198e-01 -7.99401198e-01 -7.99401198e-01  7.91363951e-01 -7.99401198e-01 -4.62043217e+00 
-7.98403194e-01 -7.98403194e-01 -7.98403194e-01  7.90754860e-01 -7.98403194e-01 -3.98250031e+00 
-7.97405190e-01 -7.97405190e-01 -7.97405190e-01  7.90102015e-01 -7.97405190e-01 -3.42391645e+00 
-7.96407186e-01 -7.96407186e-01 -7.96407186e-01  7.89409103e-01 -7.96407186e-01 -2.95073687e+00 
-7.95409182e-01 -7.95409182e-01 -7.95409182e-01  7.88680913e-01 -7.95409182e-01 -2.55967731e+00 
-7.94411178e-01 -7.94411178e-01 -7.94411178e-01  7.87922557e-01 -7.94411178e-01 -2.24135518e+00 
-7.93413174e-01 -7.93413174e-01 -7.93413174e-01  7.87138877e-01 -7.93413174e-01 -1.98385647e+00 
-7.92415170e-01 -7.92415170e-01 -7.92415170e-01  7.86334122e-01 -7.92415170e-01 -1.77534352e+00 
-7.91417166e-01 -7.91417166e-01 -7.91417166e-01  7.85511849e-01 -7.91417166e-01 -1.60543016e+00 
-7.90419162e-01 -7.90419162e-01 -7.90419162e-01  7.84674952e-01 -7.90419162e-01 -1.46562712e+00 
-7.89421158e-01 -7.89421158e-01 -7.89421158e-01  7.83825758e-01 -7.89421158e-01 -1.34927117e+00 
-7.88423154e-01 -7.88423154e-01 -7.88423154e-01  7.82966123e-01 -7.88423154e-01 -1.25124421e+00 
-7.87425150e-01 -7.87425150e-01 -7.87425150e-01  7.82097534e-01 -7.87425150e-01 -1.16765191e+00 
-7.86427146e-01 -7.86427146e-01 -7.86427146e-01  7.81221186e-01 -7.86427146e-01 -1.09553580e+00 
-7.85429142e-01 -7.85429142e-01 -7.85429142e-01  7.80338049e-01 -7.85429142e-01 -1.03264074e+00 
-7.84431138e-01 -7.84431138e-01 -7.84431138e-01  7.79448915e-01 -7.84431138e-01 -9.77236518e-01 
-7.83433134e-01 -7.83433134e-01 -7.83433134e-01  7.78554437e-01 -7.83433134e-01 -9.27984511e-01 
-7.82435130e-01 -7.82435130e-01 -7.82435130e-01  7.77655160e-01 -7.82435130e-01 -8.83839365e-01 
-7.81437126e-01 -7.81437126e-01 -7.81437126e-01  7.76751542e-01 -7.81437126e-01 -8.43976683e-01 
-7.80439122e-01 -7.80439122e-01 -7.80439122e-01  7.75843973e-01 -7.80439122e-01 -8.07739845e-01 
-7.79441118e-01 -7.79441118e-01 -7.79441118e-01  7.74932783e-01 -7.79441118e-01 -7.74600723e-01 
-7.78443114e-01 -7.78443114e-01 -7.78443114e-01  7.74018261e-01 -7.78443114e-01 -7.44130474e-01 
-7.77445110e-01 -7.77445110e-01 -7.77445110e-01  7.73100655e-01 -7.77445110e-01 -7.15977669e-01 
-7.76447106e-01 -7.76447106e-01 -7.76447106e-01  7.72180185e-01 -7.76447106e-01 -6.89851791e-01 
-7.75449102e-01 -7.75449102e-01 -7.75449102e-01  7.71257043e-01 -7.75449102e-01 -6.65510667e-01 
-7.74451098e-01 -7.74451098e-01 -7.74451098e-01  7.70331399e-01 -7.74451098e-01 -6.42750828e-01 
-7.73453094e-01 -7.73453094e-01 -7.73453094e-01  7.69403405e-01 -7.73453094e-01 -6.21400044e-01 
-7.72455090e-01 -7.72455090e-01 -7.72455090e-01  7.68473199e-01 -7.72455090e-01 -6.01311504e-01 
-7.71457086e-01 -7.71457086e-01 -7.71457086e-01  7.67540904e-01 -7.71457086e-01 -5.82359229e-01 
-7.70459082e-01 -7.70459082e-01 -7.70459082e-01  7.66606629e-01 -7.70459082e-01 -5.64434454e-01 
-7.69461078e-01 -7.69461078e-01 -7.69461078e-01  7.65670477e-01 -7.69461078e-01 -5.47442717e-01 
-7.68463074e-01 -7.68463074e-01 -7.68463074e-01  7.64732541e-01 -7.68463074e-01 -5.31301539e-01 
